target,alert_name,risk,confidence,url,param
dvwa,Missing Anti-clickjacking Header,Medium,Medium,http://host.docker.internal:8080/dvwa/images/?C=N;O=D,x-frame-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/icons/blank.gif,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/icons/back.gif,x-content-type-options
dvwa,Application Error Disclosure,Medium,Medium,http://host.docker.internal:8080/dvwa/js/,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/icons/blank.gif,x-content-type-options
dvwa,Content Security Policy (CSP) Header Not Set,Medium,High,http://host.docker.internal:8080/dvwa/js/,
dvwa,Application Error Disclosure,Medium,Medium,http://host.docker.internal:8080/dvwa/images/?C=M;O=A,
dvwa,Content Security Policy (CSP) Header Not Set,Medium,High,http://host.docker.internal:8080/dvwa/images/?C=M;O=A,
dvwa,Directory Browsing,Medium,Medium,http://host.docker.internal:8080/dvwa/images/?C=M;O=A,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/icons/folder.gif,
dvwa,Directory Browsing,Medium,Medium,http://host.docker.internal:8080/dvwa/js/,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/icons/folder.gif,x-content-type-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/images/?C=N;O=D,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/images/?C=N;O=D,x-content-type-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/js/,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/js/,x-content-type-options
dvwa,Missing Anti-clickjacking Header,Medium,Medium,http://host.docker.internal:8080/dvwa/js/?C=N;O=D,x-frame-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/images/dollar.png,
dvwa,Application Error Disclosure,Medium,Medium,http://host.docker.internal:8080/dvwa/js/?C=N;O=D,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/images/lock.png,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/images/dollar.png,x-content-type-options
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/images/lock.png,x-content-type-options
dvwa,Content Security Policy (CSP) Header Not Set,Medium,High,http://host.docker.internal:8080/dvwa/js/?C=N;O=D,
dvwa,Directory Browsing,Medium,Medium,http://host.docker.internal:8080/dvwa/js/?C=N;O=D,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/js/?C=N;O=D,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/js/?C=N;O=D,x-content-type-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/images/logo.png,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/images/spanner.png,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/images/spanner.png,x-content-type-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/images/warning.png,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/images/logo.png,x-content-type-options
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/images/warning.png,x-content-type-options
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/icons/image2.gif,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/icons/unknown.gif,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/js,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/icons/unknown.gif,x-content-type-options
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/icons/image2.gif,x-content-type-options
dvwa,Missing Anti-clickjacking Header,Medium,Medium,http://host.docker.internal:8080/dvwa/includes/,x-frame-options
dvwa,Missing Anti-clickjacking Header,Medium,Medium,http://host.docker.internal:8080/dvwa/includes/?C=N;O=D,x-frame-options
dvwa,Application Error Disclosure,Medium,Medium,http://host.docker.internal:8080/dvwa/includes/,
dvwa,Content Security Policy (CSP) Header Not Set,Medium,High,http://host.docker.internal:8080/dvwa/includes/,
dvwa,"Server Leaks Version Information via ""Server"" HTTP Response Header Field",Low,High,http://host.docker.internal:8080/dvwa/js/add_event_listeners.js,
dvwa,X-Content-Type-Options Header Missing,Low,Medium,http://host.docker.internal:8080/dvwa/js/add_event_listeners.js,x-content-type-options
dvwa,Directory Browsing,Medium,Medium,http://host.docker.internal:8080/dvwa/includes/,
